]0;🐍Wi-Fi: off | BLE:Off | code.py | 9.2.7\-1.72, 1.83, -10.09, 0.14, -0.10, 0.32
-1.61, 1.72, -10.18, -0.08, 0.18, 0.24
-1.61, 1.72, -9.90, -0.21, 0.33, 0.17
-1.45, 1.63, -9.77, -0.17, 0.28, 0.15
-1.56, 1.55, -9.75, -0.00, 0.06, 0.17
-1.53, 1.52, -9.64, 0.15, -0.19, 0.23
-1.63, 1.53, -9.56, 0.17, -0.29, 0.25
-1.57, 1.55, -9.58, 0.08, -0.18, 0.24
-1.60, 1.48, -9.56, -0.09, -0.01, 0.16
-1.70, 1.55, -9.60, -0.23, 0.08, 0.05
-1.87, 1.68, -9.61, -0.23, -0.00, 0.04
-2.06, 1.79, -9.45, -0.10, -0.16, 0.16
-2.00, 1.91, -9.55, -0.03, -0.25, 0.22
-2.00, 1.98, -9.72, -0.07, -0.22, 0.16
-2.15, 1.99, -9.82, -0.13, -0.12, 0.09
-2.17, 2.12, -9.74, -0.17, -0.05, 0.04
-2.26, 2.17, -9.69, -0.14, -0.04, 0.05
-2.16, 2.20, -9.71, -0.10, -0.07, 0.08
-2.21, 2.27, -9.78, -0.09, -0.07, 0.08
-2.08, 2.29, -9.63, -0.11, -0.02, 0.07
-2.01, 2.42, -9.73, -0.15, 0.04, 0.04
-1.91, 2.46, -9.65, -0.16, 0.08, 0.03
-1.94, 2.44, -9.58, -0.13, 0.08, 0.04
-1.80, 2.49, -9.47, -0.10, 0.04, 0.03
-1.81, 2.47, -9.59, -0.10, 0.00, -0.01
-1.78, 2.50, -9.39, -0.08, -0.01, -0.01
-1.78, 2.51, -9.41, -0.11, -0.01, -0.07
-1.85, 2.61, -9.50, -0.19, 0.01, -0.16
-1.90, 2.75, -9.35, -0.20, 0.02, -0.20
-2.05, 2.68, -9.35, -0.17, 0.00, -0.24
-2.14, 2.73, -9.46, -0.13, -0.07, -0.33
-2.40, 2.62, -9.67, -0.03, -0.15, -0.36
-2.63, 2.55, -9.90, 0.04, -0.19, -0.40
-2.68, 2.58, -10.00, 0.02, -0.12, -0.48
-2.74, 2.78, -10.10, -0.02, 0.07, -0.52
-2.67, 2.72, -10.15, -0.06, 0.29, -0.57
-2.55, 2.76, -9.98, -0.08, 0.43, -0.60
-2.34, 2.82, -9.74, -0.01, 0.49, -0.52
-1.94, 2.71, -9.57, 0.09, 0.48, -0.42
-1.67, 2.63, -9.56, 0.17, 0.45, -0.36
-1.32, 2.39, -9.63, 0.24, 0.43, -0.29
-1.13, 2.12, -9.51, 0.33, 0.34, -0.22
-1.06, 1.82, -9.40, 0.42, 0.20, -0.16
-1.05, 1.52, -9.47, 0.49, 0.07, -0.07
-0.96, 1.16, -9.62, 0.49, -0.00, -0.04
-0.89, 0.83, -9.60, 0.39, -0.01, -0.07
-0.98, 0.71, -9.67, 0.28, 0.00, -0.12
-1.07, 0.51, -9.73, 0.18, 0.02, -0.14
-1.04, 0.49, -9.81, 0.12, 0.02, -0.15
-1.07, 0.46, -9.90, 0.02, 0.02, -0.19
-0.91, 0.68, -9.79, -0.08, 0.03, -0.24
-0.84, 0.78, -9.69, -0.13, 0.02, -0.26
-0.87, 0.97, -9.76, -0.13, -0.02, -0.22
-0.95, 1.13, -9.70, -0.11, -0.07, -0.17
