1.68, 6.01, 6.99, 0.06, 1.08, 0.87
1.88, 5.79, 6.96, 0.19, 0.84, 0.85
2.62, 6.46, 7.19, 0.21, 0.95, 0.80
2.14, 6.78, 7.33, 0.00, 1.04, 0.88
1.63, 5.80, 6.85, -0.04, 0.82, 0.96
2.38, 5.32, 6.94, 0.17, 0.78, 0.81
2.65, 6.42, 7.22, 0.14, 1.01, 0.76
1.75, 6.51, 7.31, -0.05, 0.96, 0.90
1.51, 5.50, 7.15, -0.00, 0.78, 0.90
2.11, 5.53, 7.07, 0.20, 0.72, 0.78
2.40, 6.42, 7.15, 0.12, 0.84, 0.81
2.09, 5.98, 7.26, -0.03, 0.92, 0.86
1.44, 5.32, 7.32, 0.05, 0.82, 0.79
1.44, 5.53, 7.36, 0.16, 0.67, 0.73
1.92, 6.05, 7.27, 0.11, 0.68, 0.72
1.98, 5.91, 7.46, 0.03, 0.79, 0.71
1.58, 5.66, 7.39, 0.02, 0.77, 0.67
1.43, 5.52, 7.46, 0.08, 0.64, 0.62
1.58, 5.80, 7.54, 0.06, 0.64, 0.58
1.38, 5.71, 7.57, -0.02, 0.64, 0.56
1.26, 5.31, 7.36, 0.05, 0.48, 0.51
1.75, 5.71, 7.59, 0.09, 0.48, 0.42
1.64, 6.07, 7.68, -0.06, 0.59, 0.43
1.01, 5.47, 7.70, -0.10, 0.51, 0.38
0.98, 5.15, 7.82, -0.03, 0.39, 0.27
0.90, 5.39, 8.01, -0.04, 0.37, 0.15
0.51, 5.37, 8.14, -0.13, 0.33, 0.06
0.07, 4.81, 8.14, -0.14, 0.13, -0.04
0.12, 4.59, 8.06, -0.04, -0.11, -0.19
0.63, 5.07, 7.96, 0.01, -0.19, -0.34
0.79, 5.46, 7.93, -0.06, -0.19, -0.40
0.69, 5.26, 7.85, -0.07, -0.27, -0.45
0.63, 5.27, 8.00, -0.01, -0.37, -0.54
0.62, 5.80, 7.93, -0.02, -0.48, -0.57
0.86, 5.73, 7.93, -0.10, -0.58, -0.55
1.10, 5.43, 7.64, -0.12, -0.58, -0.63
0.84, 5.36, 7.50, -0.08, -0.63, -0.72
0.98, 5.54, 7.40, -0.05, -0.75, -0.77
1.36, 5.65, 7.43, -0.07, -0.74, -0.82
1.30, 5.88, 7.52, -0.10, -0.67, -0.89
0.83, 6.01, 7.43, -0.13, -0.85, -0.87
1.35, 5.97, 7.36, -0.11, -0.94, -0.89
1.76, 6.19, 7.32, -0.15, -0.83, -0.94
1.38, 6.22, 7.26, -0.21, -0.84, -0.90
1.43, 5.89, 7.23, -0.16, -0.97, -0.91
1.82, 6.29, 7.27, -0.13, -0.95, -0.93
1.88, 6.47, 7.21, -0.20, -0.90, -0.90
1.82, 6.25, 7.04, -0.26, -0.91, -0.87
1.81, 6.09, 6.97, -0.23, -0.95, -0.87
2.11, 6.19, 6.87, -0.19, -0.97, -0.84
2.47, 6.32, 7.06, -0.22, -0.82, -0.84
1.98, 6.18, 7.12, -0.27, -0.74, -0.80
1.50, 5.81, 6.96, -0.20, -0.97, -0.76
2.34, 6.06, 6.80, -0.11, -1.03, -0.77
2.96, 6.60, 6.73, -0.18, -0.80, -0.75
2.63, 6.40, 6.92, -0.27, -0.61, -0.73
1.83, 5.98, 7.01, -0.24, -0.68, -0.73
1.80, 5.98, 6.79, -0.15, -0.90, -0.69
2.74, 6.25, 6.70, -0.14, -0.88, -0.66
3.07, 6.46, 6.90, -0.21, -0.59, -0.66
2.19, 6.25, 7.08, -0.26, -0.56, -0.63
1.78, 6.02, 6.96, -0.18, -0.82, -0.56
2.67, 6.09, 6.77, -0.12, -0.87, -0.52
2.96, 6.17, 6.80, -0.17, -0.64, -0.51
2.36, 5.81, 6.83, -0.16, -0.62, -0.46
2.01, 5.47, 7.00, -0.02, -0.76, -0.46
