-4.74, -2.27, 7.39, 0.09, 0.35, 0.09
-5.84, -2.32, 7.51, 0.10, 0.22, 0.12
-5.96, -2.33, 7.36, 0.24, 0.01, 0.10
-5.60, -1.64, 7.42, 0.28, -0.12, 0.02
-5.21, -1.30, 7.71, 0.25, -0.24, -0.06
-4.45, -1.21, 8.05, 0.22, -0.16, -0.17
-4.45, -0.84, 8.01, 0.12, -0.10, -0.29
-4.45, -0.92, 7.86, -0.08, -0.04, -0.38
-4.67, -1.81, 7.63, -0.12, 0.00, -0.42
-4.90, -2.32, 7.60, -0.09, -0.04, -0.39
-4.57, -2.64, 7.61, -0.02, -0.05, -0.32
-4.34, -2.59, 7.91, 0.08, 0.01, -0.25
-4.21, -2.17, 7.85, 0.10, 0.08, -0.17
-4.32, -2.03, 7.75, 0.07, 0.18, -0.14
-4.61, -2.30, 8.33, 0.02, 0.29, -0.06
-5.83, -3.18, 8.61, 0.26, 0.26, -0.04
-4.83, -0.34, 6.47, -0.02, 0.11, 0.05
-5.13, -2.47, 7.73, 0.04, 0.32, -0.12
-5.98, -2.43, 7.36, 0.07, 0.13, 0.06
-5.44, -1.99, 7.15, 0.16, 0.16, -0.06
-6.30, -1.98, 7.41, 0.06, 0.02, 0.02
-6.02, -2.67, 7.34, 0.13, -0.04, 0.02
-6.34, -2.87, 8.26, 0.22, -0.00, 0.06
-7.03, -3.57, 10.37, 0.14, 0.12, 0.16
-8.13, -2.81, 9.02, 0.44, -0.20, 0.26
-6.16, -1.08, 7.24, -0.02, -0.31, 0.21
-5.04, -2.06, 7.92, 0.18, -0.19, 0.28
-5.29, -1.49, 8.04, 0.14, -0.28, 0.27
-3.89, -0.58, 7.18, -0.08, -0.01, 0.14
-4.33, -0.38, 6.18, -0.32, -0.06, 0.10
-3.41, -1.60, 6.03, -0.39, 0.08, 0.11
-4.16, -2.91, 6.95, -0.17, 0.42, 0.07
-5.90, -2.46, 6.91, -0.23, 0.37, 0.16
-6.16, -2.91, 6.48, -0.17, 0.27, 0.21
-6.47, -2.83, 6.44, -0.07, 0.13, 0.24
-6.18, -2.22, 6.19, -0.06, 0.03, 0.19
-5.92, -1.70, 5.97, -0.14, -0.05, 0.12
-5.72, -2.07, 6.34, -0.18, -0.13, 0.05
-5.31, -2.12, 6.60, -0.21, -0.09, 0.02
-5.67, -2.75, 7.29, -0.24, -0.02, -0.04
-5.98, -2.74, 7.05, -0.23, -0.10, 0.02
-5.77, -2.46, 6.53, -0.23, -0.19, 0.02
-5.49, -2.36, 6.72, -0.27, -0.24, 0.05
-5.34, -2.64, 7.01, -0.35, -0.25, 0.06
-5.40, -3.04, 7.33, -0.34, -0.22, 0.10
-5.30, -3.30, 7.22, -0.29, -0.24, 0.17
-4.72, -2.95, 6.97, -0.24, -0.17, 0.21
-4.71, -3.07, 7.09, -0.22, -0.08, 0.23
-4.80, -3.12, 7.08, -0.17, 0.02, 0.28
-5.26, -2.86, 7.16, -0.15, 0.09, 0.30
-5.55, -2.86, 7.25, -0.18, 0.07, 0.31
-5.62, -3.00, 7.10, -0.16, 0.11, 0.30
-5.90, -2.97, 7.19, -0.12, 0.09, 0.29
-5.76, -2.82, 7.39, -0.11, 0.08, 0.28
-5.49, -2.42, 7.33, -0.17, 0.12, 0.27
-5.66, -2.76, 7.59, -0.26, 0.20, 0.29
-6.31, -4.82, 10.12, -0.19, 0.52, 0.39
-8.01, -3.74, 9.30, 0.34, 0.18, 0.43
-5.99, 0.08, 6.78, -0.57, 0.11, 0.42
-5.77, -3.73, 8.16, -0.34, 0.37, 0.29
-6.87, -3.74, 7.73, -0.07, 0.02, 0.51
-4.82, -0.76, 6.17, -0.17, 0.09, 0.32
-5.39, -0.89, 5.61, -0.53, -0.11, 0.31
-4.31, -2.30, 5.26, -0.55, -0.18, 0.26
-4.61, -3.63, 6.68, -0.24, -0.13, 0.52
-4.16, -2.37, 7.07, -0.21, -0.03, 0.52
-4.96, -1.99, 7.55, -0.28, 0.05, 0.49
-5.92, -1.76, 7.24, -0.54, -0.13, 0.60
-5.93, -3.10, 7.32, -0.45, -0.23, 0.65
-5.64, -2.51, 7.05, -0.41, -0.32, 0.75
-5.27, -2.08, 7.22, -0.50, -0.32, 0.77
-5.39, -2.03, 7.53, -0.62, -0.30, 0.83
-5.54, -2.01, 7.55, -0.76, -0.28, 0.84
-5.86, -2.17, 7.33, -0.94, -0.28, 0.86
-6.01, -2.67, 6.78, -1.09, -0.37, 0.94
-5.85, -3.18, 6.45, -1.15, -0.44, 1.06
-5.94, -3.65, 6.61, -1.14, -0.48, 1.21
-6.02, -3.76, 7.00, -1.16, -0.52, 1.38
-5.94, -3.42, 6.73, -1.25, -0.58, 1.59
-5.79, -3.48, 6.66, -1.34, -0.66, 1.74
-5.42, -3.42, 6.84, -1.47, -0.68, 1.92
-5.34, -3.51, 6.66, -1.58, -0.68, 2.08
-5.56, -3.82, 6.98, -1.66, -0.73, 2.23
-5.52, -3.66, 6.88, -1.75, -0.80, 2.40
-5.72, -3.90, 7.06, -1.84, -0.90, 2.52
-5.42, -3.85, 6.95, -1.90, -1.00, 2.65
