2.88, 6.11, 7.02, 0.17, 0.01, -0.10
3.02, 5.48, 6.69, 0.07, 0.06, -0.01
2.90, 4.64, 6.36, 0.24, 0.12, -0.13
2.69, 5.09, 6.61, 0.43, 0.11, -0.24
2.86, 5.80, 6.73, 0.37, 0.13, -0.21
2.83, 5.17, 6.05, 0.33, 0.31, -0.17
1.93, 4.30, 6.35, 0.66, 0.10, -0.34
2.55, 5.86, 6.25, 0.83, 0.03, -0.41
3.11, 6.61, 6.80, 0.73, 0.24, -0.40
2.35, 7.49, 7.18, 0.72, 0.18, -0.39
2.39, 8.15, 6.85, 0.47, 0.04, -0.15
2.71, 6.80, 6.37, 0.33, 0.10, -0.11
2.52, 6.34, 6.37, 0.51, 0.20, -0.30
2.10, 7.26, 6.39, 0.50, 0.10, -0.25
2.35, 7.39, 6.48, 0.41, 0.06, -0.20
2.48, 7.44, 6.23, 0.37, 0.13, -0.21
2.32, 7.43, 6.16, 0.30, 0.13, -0.18
2.33, 7.43, 6.15, 0.30, 0.12, -0.20
2.39, 7.73, 6.33, 0.22, 0.15, -0.18
2.22, 7.41, 6.12, 0.11, 0.18, -0.11
2.02, 6.77, 6.00, 0.16, 0.16, -0.14
2.06, 6.78, 5.94, 0.25, 0.14, -0.19
2.02, 7.00, 6.10, 0.25, 0.14, -0.16
1.87, 6.71, 6.01, 0.23, 0.15, -0.13
1.65, 6.35, 5.88, 0.37, 0.09, -0.20
1.89, 6.80, 5.89, 0.47, 0.04, -0.24
2.08, 7.24, 5.63, 0.43, 0.12, -0.21
1.92, 7.07, 5.61, 0.44, 0.16, -0.24
1.61, 7.26, 5.75, 0.51, 0.11, -0.27
1.67, 7.69, 5.66, 0.49, 0.08, -0.25
1.86, 7.81, 5.62, 0.46, 0.11, -0.24
1.66, 8.07, 5.71, 0.43, 0.13, -0.24
1.65, 8.30, 5.74, 0.36, 0.10, -0.19
1.57, 8.19, 5.59, 0.28, 0.09, -0.14
1.35, 7.86, 5.53, 0.27, 0.08, -0.14
1.44, 8.13, 5.38, 0.27, 0.04, -0.14
1.54, 8.07, 5.05, 0.22, 0.06, -0.11
1.45, 7.81, 5.04, 0.25, 0.09, -0.15
1.28, 8.00, 5.15, 0.31, 0.08, -0.20
1.25, 8.33, 5.09, 0.27, 0.05, -0.15
1.33, 8.36, 5.22, 0.29, 0.06, -0.18
1.22, 9.27, 5.48, 0.30, 0.07, -0.23
1.11, 10.17, 5.31, 0.06, 0.01, -0.05
1.15, 9.66, 5.37, -0.16, -0.04, 0.09
1.23, 9.06, 5.11, -0.22, -0.03, 0.11
1.11, 8.73, 5.03, -0.27, -0.05, 0.13
1.09, 8.42, 5.00, -0.27, -0.10, 0.13
1.28, 8.39, 4.98, -0.27, -0.10, 0.12
1.32, 8.46, 5.18, -0.26, -0.08, 0.09
